74,10,5
75,334,5
75,8,5
75,574,5
75,245,5
75,402,5
75,426,5
75,574,5
75,574,5
75,278,5
75,397,5
75,585,5
75,5,5
75,426,4
75,10,5
75,574,5
75,401,5
75,188,4
75,393,5
75,313,4
75,569,5
75,415,5
75,245,5
76,632,5
76,5,5
76,143,5
76,397,5
76,415,5
76,382,4
76,203,5
76,397,5
76,366,5
76,543,1
76,401,5
76,405,5
76,543,1
76,627,5
76,391,5
76,545,5
76,245,5
76,434,3
76,420,5
76,413,5
76,424,5
76,401,5
76,349,5
76,415,5
76,401,5
76,397,5
76,236,5
76,217,5
76,419,5
76,217,5
76,385,5
76,401,5
76,401,5
76,401,5
76,480,2
76,402,5
76,389,5
76,401,5
76,270,4
76,415,5
76,405,5
76,405,5
76,401,5
76,419,5
76,415,5
76,404,5
76,616,4
76,329,2
76,402,5
76,542,4
76,238,5
76,400,5
76,366,5
76,397,5
76,222,5
76,627,5
76,222,4
76,426,5
76,393,5
76,217,5
76,612,5
76,389,5
76,420,5
76,632,5
76,393,5
76,401,5
76,415,5
76,412,5
76,401,5
76,632,5
76,130,2
76,358,5
76,420,5
76,389,2
76,401,5
76,212,5
76,344,5
76,419,5
76,222,5
76,419,5
76,162,5
76,148,5
76,412,5
76,385,5
76,401,1
76,150,5
76,401,5
76,412,5
76,389,5
77,5,5
77,10,5
78,5,5
79,363,4
79,322,5
79,66,5
79,361,5
79,222,5
79,412,5
79,364,5
79,426,5
79,413,5
79,78,5
79,435,5
79,68,5
79,628,5
79,320,5
79,389,5
79,320,5
79,420,5
79,432,5
79,419,4
79,349,4
79,59,5
79,429,5
79,397,4
79,256,5
79,543,5
79,397,5
79,420,5
79,415,5
79,305,5
79,334,5
79,389,5
79,392,5
79,270,5
79,398,5
79,361,5
79,394,5
79,361,5
79,395,5
79,5,5
79,420,5
79,389,5
79,320,5
79,370,5
79,389,5
79,412,5
79,77,5
79,401,5
80,401,5
80,574,5
80,419,5
80,401,5
80,10,5
80,401,5
80,334,5
80,415,1
80,574,5
80,303,5
80,574,5
80,366,5
81,5,5
82,5,5
83,397,5
83,318,5
83,389,1
83,10,5
83,5,5
84,5,5
84,10,5
85,412,5
85,137,2
85,574,5
85,305,5
85,574,5
85,375,5
85,270,5
85,401,5
85,305,5
85,574,5
85,145,5
85,394,5
85,5,5
86,5,5
87,401,5
87,389,5
87,401,5
87,200,5
87,276,5
87,413,5
87,361,4
87,360,5
87,204,5
87,401,5
87,236,5
87,353,5
87,238,5
87,438,5
87,404,5
87,421,5
87,598,5
87,222,5
87,10,5
87,401,5
87,322,5
87,217,5
87,574,5
87,222,5
87,389,5
87,402,5
87,389,5
87,5,5
87,401,5
87,368,5
87,382,5
87,368,2
87,182,5
88,10,5
88,303,5
89,419,5
89,303,5
89,312,4
89,397,5
89,585,5
89,368,3
89,305,5
90,305,5
90,401,5
90,10,5
90,434,5
90,8,5
90,401,5
90,401,5
90,334,5
90,245,5
90,222,5
90,389,4
90,427,5
90,426,5
90,305,5
90,566,4
90,5,5
90,394,5
91,385,5
91,203,5
91,401,4
91,401,5
91,363,5
91,385,5
91,415,5
91,382,5
91,415,5
91,182,5
91,5,5
91,334,5
91,400,5
91,276,4
92,5,5
92,10,5
92,426,5
92,317,5
92,574,5
92,574,5
93,427,5
93,188,5
93,386,5
93,382,5
93,245,5
93,434,5
93,305,5
93,404,5
93,392,3
93,329,5
93,393,4
93,389,2
93,401,5
93,250,5
93,401,5
93,419,5
93,394,5
93,419,5
93,326,5
93,5,5
93,361,5
93,270,4
93,286,5
93,278,5
93,398,5
93,401,5
93,389,5
93,434,5
93,412,5
93,398,5
93,69,5
93,401,5
93,389,5
93,397,5
93,419,5
93,166,5
93,366,5
93,426,5
93,420,5
93,412,5
93,389,5
93,415,5
93,398,5
93,426,1
93,401,5
93,569,5
93,382,4
93,401,5
93,145,5
93,305,1
93,569,5
93,590,5
93,420,5
93,420,5
93,238,1
93,278,5
93,426,5
93,188,5
93,401,5
93,426,1
93,382,5
93,389,5
93,402,5
93,217,5
93,546,5
93,557,5
93,211,5
93,627,5
93,245,5
93,586,4
93,389,2
93,590,4
93,415,5
93,419,5
93,426,5
93,419,5
93,295,5
93,415,3
93,134,5
93,245,5
93,566,4
93,360,5
93,412,5
93,341,5
93,405,5
93,222,5
93,382,5
93,599,5
93,401,5
93,419,5
93,385,5
93,146,5
93,382,5
93,434,5
93,401,5
93,270,4
93,401,5
93,301,5
93,401,4
93,405,3
93,238,5
93,398,5
93,238,5
93,366,5
93,367,5
93,612,5
93,364,5
93,397,2
93,543,4
93,434,4
93,245,5
93,389,5
93,543,4
93,329,5
93,394,5
93,353,5
93,329,5
93,401,5
93,429,5
93,574,5
93,391,5
93,420,5
93,334,5
93,401,5
93,151,5
93,415,5
93,329,4
93,585,4
93,197,5
93,405,5
93,403,4
93,405,4
93,211,5
93,206,4
93,397,5
93,389,5
93,574,5
93,590,5
93,434,5
93,395,5
93,322,5
93,139,5
93,238,5
93,386,4
94,5,5
94,10,5
95,5,5
96,574,5
96,412,5
96,389,5
96,375,5
96,574,5
96,398,1
96,574,5
96,382,5
96,368,5
96,401,5
96,382,5
96,405,5
96,632,5
96,276,5
97,5,5
98,5,5
98,10,5
98,371,5
99,5,5
99,10,5
100,185,5
100,5,5
100,10,5
100,217,4
100,238,4
101,222,5
101,69,5
101,5,5
101,391,5
101,401,5
101,415,5
101,401,5
101,222,5
101,632,5
101,6,5
101,382,5
101,397,5
101,389,5
101,401,5
101,222,5
101,420,5
101,238,4
101,391,5
101,250,5
101,7,5
101,419,5
101,586,5
101,238,5
101,9,5
101,401,5
101,400,5
101,385,5
101,217,5
102,5,5
102,10,1
103,211,5
103,389,5
103,322,5
103,326,5
103,401,5
103,317,5
103,419,5
103,5,5
103,405,5
103,389,5
104,222,5
104,401,5
104,420,5
104,5,5
104,398,5
104,69,5
104,397,5
104,585,5
104,10,5
104,391,5
104,401,5
104,360,5
104,392,5
105,5,4
105,10,4
106,5,5
106,8,5
106,10,5
107,5,5
108,5,5
108,10,5
109,5,5
110,5,5
110,364,5
110,147,5
110,569,5
110,569,5
110,574,5
110,397,5
110,546,5
110,374,5
110,574,5
111,10,5
111,5,5
112,5,5
113,5,5
114,5,5
115,5,5
116,401,5
116,5,5
117,5,5
118,5,5
118,10,5
119,5,5
119,10,5
120,5,5
120,363,5
120,401,5
121,5,5
122,5,5
122,405,5
123,412,5
123,5,5
123,305,5
123,203,5
123,415,5
123,419,5
123,349,5
123,321,5
124,10,5
124,12,3
125,5,5
125,360,5
125,397,5
126,5,5
127,5,5
128,5,5
128,10,5
129,352,5
129,5,5
129,10,5
130,5,5
130,10,5
131,5,5
131,413,4
131,10,5
132,5,5
132,10,5
133,160,1
133,398,5
133,420,5
133,10,5
133,228,5
133,435,5
133,305,5
133,368,5
133,358,4
133,69,5
133,291,5
133,5,5
134,5,5
135,5,5
136,5,5
136,376,5
136,427,2
137,5,5
137,382,4
138,572,5
138,5,5
138,435,3
138,133,4
138,435,3
138,398,5
138,572,5
138,385,5
138,574,4
138,10,5
138,368,5
138,569,3
138,245,5
138,574,4
138,401,5
138,412,5
138,435,3
138,401,5
138,305,5
139,5,5
140,5,5
140,10,5
141,5,5
142,5,5
143,5,5
143,10,5
143,586,3
144,5,5
145,5,5
145,10,5
146,388,5
146,389,5
146,401,5
146,413,5
146,347,4
146,574,5
146,435,5
146,401,5
146,5,5
146,574,5
146,605,5
146,389,5
146,245,5
146,397,4
146,398,5
146,426,5
146,303,5
146,426,5
146,385,5
146,317,5
146,166,5
146,391,5
146,368,5
146,415,5
146,412,5
146,419,5
146,419,5
146,401,5
146,426,5
146,419,5
146,574,5
146,397,5
146,412,5
146,366,5
146,435,5
146,574,5
146,574,5
146,397,5
146,389,5
147,347,5
147,5,5
147,10,4
147,238,4
147,360,5
147,401,5
147,585,5
147,398,5
147,382,5
147,392,5
147,326,5
147,392,5
147,217,4
148,5,5
149,5,5
150,5,5
151,5,5
151,10,4
152,5,5
152,12,5
153,5,5
153,8,5
153,10,5
154,5,5
154,10,5
155,222,5
155,236,5
155,318,5
155,574,5
155,305,5
155,413,5
155,420,5
155,543,5
155,545,5
155,419,5
155,412,5
155,405,5
155,389,5
155,543,5
155,434,5
155,397,5
155,546,5
155,360,1
155,415,5
155,586,5
155,401,5
155,398,5
155,5,5
155,398,5
155,574,5
155,238,5
155,145,5
155,415,5
155,419,5
155,382,5
155,402,5
155,574,5
155,426,5
155,382,1
155,375,5
155,569,5
155,401,5
155,546,5
155,305,5
155,148,5
156,5,5
156,401,5
156,238,5
156,426,5
156,217,5
156,419,5
157,329,5
157,426,5
157,200,5
157,305,5
157,382,5
157,394,5
157,401,5
157,426,5
157,305,5
157,632,5
157,10,5
157,415,5
157,5,5
157,142,5
157,348,5
158,5,5
158,8,5
158,10,5
159,5,5
159,10,5
160,5,5
160,10,5
161,5,5
161,10,5
162,5,5
163,5,5
163,10,5
164,5,4
164,10,4
165,401,5
165,574,1
165,401,5
165,632,5
165,10,5
165,324,5
165,398,5
165,289,5
165,6,5
165,222,4
165,251,5
165,271,5
165,412,5
165,245,5
165,245,4
165,585,5
165,322,5
166,195,4
166,569,5
166,574,5
166,211,5
166,419,5
166,367,5
166,574,5
166,574,5
166,10,5
166,585,5
166,412,5
166,389,3
167,6,5
167,10,5
168,270,5
168,10,5
168,574,5
168,6,5
169,7,5
169,10,5
170,8,5
171,8,5
171,363,5
172,8,5
173,8,5
174,8,5
174,12,5
175,543,5
175,405,5
175,401,5
175,401,5
175,358,5
175,401,5
175,276,5
175,595,5
175,612,5
175,401,5
175,574,5
175,270,5
175,319,5
175,238,1
175,569,4
175,574,5
175,329,5
175,392,4
175,543,5
175,385,5
176,319,5
176,595,5
176,401,5
176,545,5
176,8,5
176,419,5
176,419,5
176,397,5
176,419,5
176,398,5
176,401,5
176,212,5
176,222,5
176,294,5
177,8,5
178,394,5
178,305,5
178,419,5
178,413,5
178,210,5
178,363,5
179,8,5
179,368,5
180,8,5
181,8,5
182,8,5
183,8,5
183,389,5
183,421,5
183,391,5
184,8,5
184,400,5
185,8,5
186,8,5
187,8,5
187,8,5
187,203,5
188,8,5
189,545,5
189,563,5
189,573,5
189,305,5
189,547,5
189,424,5
190,8,5
191,305,5
191,278,5
191,435,5
191,305,5
191,586,5
191,236,5
191,415,5
191,236,5
191,245,4
191,401,5
191,419,4
191,336,5
191,322,5
191,397,5
191,317,5
191,415,5
191,412,5
191,286,5
191,305,5
191,405,5
191,368,5
191,405,5
191,361,5
191,326,5
191,134,5
191,574,5
191,419,5
191,574,5
191,400,5
191,401,5
191,352,5
191,415,5
191,412,5
191,361,5
191,435,5
191,353,5
191,371,5
191,368,5
191,313,5
191,426,5
191,8,5
191,382,5
192,405,5
192,227,5
192,401,5
192,412,5
192,632,5
192,382,5
192,401,4
192,238,5
192,250,5
192,8,5
192,401,5
192,347,5
193,627,5
193,415,5
193,627,5
193,8,5
193,317,5
194,8,5
194,272,5
195,8,5
196,8,5
197,426,5
197,632,1
197,401,4
197,8,5
197,590,5
197,434,5
197,360,5
197,358,5
197,250,5
197,585,5
197,391,5
197,382,5
197,294,5
198,8,5
199,8,5
199,357,5
199,585,4
199,428,5
200,394,5
200,294,5
200,574,5
200,574,5
200,8,5
200,574,5
200,10,4
200,586,5
201,8,5
201,12,5
202,8,5
203,8,5
204,8,5
204,236,5
204,358,5
205,8,5
206,632,5
206,366,5
206,569,5
206,322,5
206,632,5
206,375,5
206,389,5
206,567,5
206,391,5
206,563,5
206,245,5
206,574,5
206,574,5
206,398,5
206,574,5
206,8,5
206,557,5
206,400,5
206,375,5
206,176,4
206,543,5
206,574,5
206,419,5
206,186,5
206,415,5
206,401,4
206,412,5
206,159,5
206,395,5
206,574,5
206,238,5
206,574,5
206,413,5
206,366,5
206,412,5
206,574,5
206,401,5
206,222,5
206,405,4
206,434,5
206,592,5
206,385,5
206,574,5
206,385,5
206,389,5
206,219,5
206,435,5
206,405,5
206,238,5
206,236,5
206,574,5
206,405,5
206,551,5
206,585,5
206,203,5
206,435,5
206,236,5
206,426,5
206,574,5
206,420,5
207,329,5
207,419,5
207,598,5
207,238,5
207,197,5
207,574,4
207,412,5
207,245,5
207,404,5
207,382,5
207,398,5
207,336,5
207,375,5
207,401,5
207,627,5
207,401,5
207,612,5
207,388,5
207,238,5
207,574,5
207,429,4
207,222,5
207,401,5
207,299,5
207,426,5
207,574,4
207,160,3
207,415,5
207,569,5
207,305,5
207,574,4
207,574,5
207,270,5
207,241,5
207,222,5
207,419,5
207,434,4
207,398,5
207,574,5
207,397,5
207,435,5
207,392,5
207,596,5
207,385,5
207,421,5
207,393,5
207,404,5
208,8,5
209,8,5
210,8,5
211,8,5
212,401,5
212,8,5
212,352,5
212,245,5
212,271,5
213,8,5
213,375,5
214,389,5
214,574,5
214,426,5
214,574,5
214,585,5
214,252,5
214,574,5
214,412,5
214,435,5
214,426,5
214,8,5
214,385,5
215,8,5
215,628,5
215,312,5
216,8,5
216,128,5
216,366,5
217,8,5
218,92,5
218,419,5
218,68,5
218,366,5
218,305,4
218,245,5
218,161,4
219,8,5
220,8,5
221,8,5
222,8,5
222,245,3
222,404,5
223,8,5
223,334,4
223,401,5
224,8,5
225,238,5
225,420,5
225,392,5
225,320,5
225,574,5
225,574,5
225,334,5
225,574,5
225,389,5
225,366,5
226,8,5
226,436,5
226,426,5
226,574,3
226,305,5
226,361,3
226,394,4
226,574,3
226,574,3
226,69,5
226,401,4
226,183,5
226,361,5
226,397,5
226,389,2
226,415,5
226,419,5
227,8,5
227,360,4
228,590,5
228,401,5
228,333,5
228,394,5
228,401,5
229,8,5
230,8,5
231,8,5
232,8,5
232,394,5
232,401,5
233,8,5
234,8,5
235,213,5
235,574,5
235,426,5
235,364,5
235,8,5
235,434,5
235,412,5
235,419,5
235,574,5
235,326,5
235,211,5
236,8,5
237,8,5
238,8,5
239,8,5
239,358,5
239,363,4
240,8,5
241,8,5
242,391,5
242,151,5
242,366,5
242,398,5
242,391,5
242,435,5
242,435,5
242,361,5
242,320,5
242,401,5
242,426,5
242,360,5
243,8,5
244,389,5
244,366,5
244,412,5
244,360,5
244,8,5
245,8,5
246,8,5
247,543,4
247,8,5
247,574,5
247,574,5
248,8,5
249,318,4
249,389,4
249,360,5
249,8,5
249,361,5
249,412,5
250,8,5
250,358,5
251,8,5
251,12,5
252,8,5
253,8,5
254,393,5
254,401,5
254,294,5
254,222,5
254,382,5
254,375,5
254,401,5
254,415,5
254,391,5
254,222,5
254,394,5
254,632,5
254,586,4
254,398,5
254,320,5
254,360,5
254,397,5
254,360,5
254,413,5
254,305,3
254,305,5
254,146,5
254,415,5
254,241,5
254,219,5
254,271,5
254,415,5
255,8,5
256,8,5
256,202,5
256,382,5
257,8,5
258,8,4
258,382,5
258,427,5
259,585,4
259,8,4
260,574,5
260,405,4
260,574,5
260,181,5
260,398,5
260,8,4
260,264,5
261,8,4
262,8,4
263,309,5
263,397,4
263,8,4
263,419,5
263,586,5
263,419,5
263,382,5
264,421,5
264,8,4
264,385,5
264,413,5
265,8,4
265,236,5
265,412,5
266,9,5
267,358,5
267,317,5
267,358,4
267,9,5
267,305,5
267,389,5
267,420,5
267,401,5
267,382,5
267,395,5
268,361,5
268,401,5
269,10,1
270,10,5
271,590,5
271,401,5
271,322,5
271,574,5
271,10,5
271,276,5
272,10,5
273,10,1
274,574,5
274,420,5
274,574,5
274,321,5
274,10,5
274,574,5
275,222,5
275,386,5
275,389,5
275,393,5
275,329,5
275,590,5
275,577,5
275,577,5
276,10,5
277,10,1
278,10,1
278,401,4
279,412,2
279,632,5
279,10,5
279,401,5
279,401,5
279,412,5
279,389,5
280,10,5
281,574,5
281,319,5
281,401,5
281,574,5
281,435,5
281,332,5
281,426,5
281,332,5
281,415,1
281,427,5
281,415,5
281,360,5
281,574,4
281,397,5
281,574,5
281,363,3
281,574,5
281,574,5
281,435,5
281,245,5
281,361,5
281,405,5
282,10,5
283,10,5
284,10,5
285,10,5
285,419,5
286,10,5
287,10,5
288,10,1
289,10,5
289,238,5
289,245,5
290,249,5
290,291,5
290,217,5
290,397,1
290,354,5
290,392,5
290,210,5
290,401,5
290,434,5
290,211,5
290,322,5
290,401,4
290,401,5
290,10,5
290,228,5
290,334,5
290,12,5
290,426,5
290,401,5
290,217,4
291,10,5
291,398,2
292,10,5
293,10,5
293,397,5
293,415,5
294,401,5
294,389,5
294,326,5
294,151,5
294,10,5
294,400,5
295,10,5
295,426,5
296,10,5
296,358,3
296,363,4
297,10,4
298,10,5
299,10,5
300,10,5
301,10,5
302,10,5
303,393,5
303,401,5
303,10,5
303,303,5
303,574,5
303,574,5
304,10,5
304,401,5
304,402,5
305,10,5
306,10,5
307,303,5
307,401,5
307,420,5
307,385,5
307,389,4
307,356,4
307,382,5
307,375,4
307,401,5
308,10,5
308,574,2
308,324,5
308,401,5
308,382,5
309,245,5
309,222,5
310,10,5
310,363,5
311,10,5
312,392,4
312,420,5
312,402,5
312,397,5
312,137,5
312,574,4
312,245,5
312,305,3
312,10,5
312,401,5
312,419,5
312,397,5
312,134,5
312,585,5
312,401,4
312,389,5
312,309,5
312,151,5
312,574,4
312,278,1
312,574,4
313,10,5
314,10,5
315,10,5
316,10,5
316,238,5
316,322,5
316,322,5
316,426,5
316,385,5
316,382,5
316,426,5
316,317,5
316,419,5
316,596,5
316,217,5
316,360,5
317,10,5
318,490,5
318,564,5
318,222,4
318,419,5
319,317,5
319,353,5
319,305,5
319,382,5
320,10,5
320,12,5
321,10,5
321,12,5
322,10,5
323,10,5
324,10,5
324,12,5
325,10,5
326,10,1
327,10,5
328,10,5
329,151,5
329,401,5
329,574,5
329,413,5
329,426,5
329,271,5
329,10,5
329,415,5
329,287,5
329,392,5
329,400,5
329,401,5
329,166,5
329,305,5
329,334,5
329,401,5
329,401,5
329,589,5
329,419,5
329,322,5
329,401,5
329,322,5
329,574,5
329,391,5
329,389,5
329,211,5
329,419,5
329,413,5
329,401,5
329,303,5
329,400,5
330,10,5
330,363,5
331,368,5
331,400,5
331,137,3
331,632,5
331,334,4
331,403,5
331,419,5
331,360,1
331,412,5
331,401,5
331,574,5
331,401,5
331,222,5
331,574,5
331,130,5
331,238,5
331,434,4
331,405,3
331,329,5
331,146,3
331,413,4
331,397,1
331,435,4
331,389,5
331,230,5
331,574,5
331,574,5
331,405,5
331,353,5
331,603,3
331,420,5
331,434,5
331,434,5
331,401,5
331,574,1
331,574,1
331,162,5
331,367,5
331,435,4
331,574,1
331,393,4
331,10,5
331,276,5
331,394,5
331,412,5
331,412,5
331,305,5
331,305,5
331,401,5
331,352,5
332,420,5
